lang,tweet_text,date,publisher
de,"For all those who want a few more facts about their theses, an innocent source for animal protection",2019-07-09 05:29:22+00:00,sbv
de," the strawberries ""were not homogeneous enough"" the farmer would have had to throw away a ton of strawberries Thanks to a private initiative against food waste, this could be prevented. We say thank you",2019-07-09 11:21:27+00:00,sbv
de,"Agroscope is looking for a research associate for soil quality, national soil monitoring&gt;",2019-07-10 08:27:29+00:00,sbv
de, organized an event on biodiversity together with DarkSky Switzerland and ApiSuisse The idea is to extend such events to the whole of Switzerland next year More information in the SBVNews,2019-07-10 09:50:15+00:00,sbv
de,"Just to say it again in the current political climate, here is the organic share of food sales s",2019-07-10 11:12:59+00:00,sbv
de, Lawn mowing Swiss style,2019-07-11 06:01:19+00:00,sbv
de, Agroscope is looking for a research associate in agricultural economics in the Business Administration research group&gt;,2019-07-11 07:20:19+00:00,sbv
de,One of my last MKs frs is definitely in the top 10 of the scenes for agriculture and climate change,2019-07-11 08:48:31+00:00,sbv
de," Agriculture works in and with nature That makes it dependent on the climate In addition to being affected, agriculture is also responsible for some of the emissions of gases that affect the climate. But the farmers react to this",2019-07-11 09:20:09+00:00,sbv
de,"As a measure against climate change, farmer Ruedi Bigler plants the corn in two rows The informed today at the M",2019-07-11 11:37:08+00:00,sbv
de, Climate change and agriculture Switzerland The country where lemons will one day bloom Swiss radio and television,2019-07-12 05:44:27+00:00,sbv
de,"Today is the day of honor of the cow, which plays an important role in our everyday life",2019-07-12 12:07:01+00:00,sbv
de, Tons of pesticides are used in private gardens Many are toxic to soil and water,2019-07-15 13:26:51+00:00,sbv
de,"Unfortunately wrong With 9% for groceries, Germany does not have the lowest share of the household budget, the infamous",2019-07-16 05:18:35+00:00,sbv
de,Farmers demonstrate in front of Migros Call for a reduction in the milk price to be taken back immediately Schnbhl h,2019-07-16 08:48:56+00:00,sbv
de,Lack of skilled workers on the alp The herdsman ran away and simply abandoned the two workers. Now it has to,2019-07-17 05:57:20+00:00,sbv
de," From July 15, ""Vom Hof"" will be advertising the mobile payment system in the farm shop and among the general public. More on this in the SBVNews",2019-07-17 11:36:41+00:00,sbv
de,"In the first part, farmer Markus Hofer from Ballmoos BE explains why and how farmers use pesticides",2019-07-17 11:48:00+00:00,sbv
de, Summer slump It's best to shop locally AND seasonally,2019-07-17 14:09:33+00:00,sbv
de,"Dear That's the umpteenth time I've seen the Swiss cross on the price tag, ah little Swiss strawberries",2019-07-18 05:11:19+00:00,sbv
de,We would be curious what the rest of the economy thinks about unilateral free trade for all products,2019-07-22 08:44:05+00:00,sbv
de,are the ambassadors of the Swiss Farmers Campaign Working from here from the bottom of their hearts They explain what they do for the population and why they do it,2019-07-22 11:03:46+00:00,sbv
de, SBV conducted a survey among farming families on the subject of water supply A first report is now available More information in the SBVNews,2019-07-24 07:59:17+00:00,sbv
de," b""Why people like to compare apples with oranges when it comes to the numbers about pesticides",2019-07-24 08:56:57+00:00,sbv
de, and call on ELSA to refrain from lowering the milk prices with their direct suppliers,2019-07-24 09:44:07+00:00,sbv
de,Swiss farmers have done nothing wrong Chlorothalonil is an officially approved active substance which has been reassessed by the authorities,2019-07-24 19:03:24+00:00,sbv
de,The grain harvest is currently in full swing Around 60 percent is so-called Extenso grain This is produced without fungicides,2019-07-25 07:54:19+00:00,sbv
de,seen In our farm shops you can now also pay with the mobile payment system Try it now twint,2019-07-25 08:34:20+00:00,sbv
de," first country in Europe to approve spray drones In a first step, these are intended to replace helicopter deployment in the inaccessible vineyards",2019-07-25 09:53:18+00:00,sbv
de,"Above all, they see and notice what they can and cannot sell And how the price is being pushed down Reality has little to do with your pink wishful thinking On the other hand, nobody is against sustainable further development",2019-07-25 17:08:37+00:00,sbv
de,"Hero who puts 10 kilos of insecticide in the water every day And the population eagerly follows suit And the whole thing is judged to be exemplary Can someone explain that to us Thanks, source",2019-07-26 09:02:28+00:00,sbv
de,Ready to count coinsThis is also practical on the farm More about this here,2019-07-26 09:34:43+00:00,sbv
de,Tomorrow he will surely bring a report with a photo of a cool Swiss farmer on the,2019-07-26 10:42:39+00:00,sbv
de,The Swiss Foundation for Agriculture and the Disabled offers people with disabilities training as agricultural practitioners. The number of apprenticeship degrees is steadily increasing,2019-07-26 11:05:35+00:00,sbv
de, Parpan Vehzgleta alpine dairy,2019-07-29 08:43:48+00:00,sbv
de, does agriculture promote the biological diversity of animal and plant species Hans Nef explains how and why the networking of these habitats is just as important and what each individual can do for biodiversity,2019-07-30 05:30:01+00:00,sbv
de," The new focus magazine climate and agriculture has now also been sent to the authorities, parliamentarians, environmental associations and the committee representatives of the SBV The PDF for download and other news in the SBV News",2019-07-30 10:07:37+00:00,sbv
de,"You eat the horse by the tail As long as consumption doesn't change, there's no point in reducing stocks in Switzerland The climate doesn't care whether a Swiss or German cow farts and burps",2019-07-30 11:42:27+00:00,sbv
de,"Enjoy safely When it's particularly hot outside, germs really feel at home. That's why hygiene rules beac",2019-07-31 09:04:17+00:00,sbv
de,"is the final spurt in the grain harvest Around 60 percent is so-called extenso grain This is grown without fungicides, insecticides and growth regulators The next stage without herbicides has already begun So a lot is happening",2019-07-31 14:30:00+00:00,sbv
de,"Compared to other countries, we don't have large stocks in Switzerland, but quite unrealistic ideas. Or how do you explain the fact that the stock sizes required by science policy = organic production of poultry lead an absolute niche existence",2019-07-31 15:16:37+00:00,sbv
de," Farming families pulled out all the stops across the country today to make the 1 August brunch perfect for around 150,000 guests from all over Switzerland THANK YOU",2019-08-01 11:27:15+00:00,sbv
de,"b""In Germany there are farms with 600,000 chickens. In China there are much larger ones. You should also take the ratios into account""",2019-08-02 09:46:02+00:00,sbv
de,"Plus, as already written, the market realities",2019-08-02 09:46:50+00:00,sbv
de," Compared to 1990, Swiss farmers get 30% less for their products today. Consumers pay at",2019-08-04 09:25:06+00:00,sbv
de,"As a reminder, no one pays as little of their disposable income for their daily meals as Swiss consumers",2019-08-05 09:33:37+00:00,sbv
de,There are 60 francs of tax money per household and month 27 billion direct payments per year and 37 million private households And everyone can decide what Swiss production looks like with their purchase,2019-08-05 10:14:50+00:00,sbv
de,"What exactly is supposed to be ""honest"" about Avenir Suisse's fantasy calculation? It's pure numerical acrobatics",2019-08-05 12:38:43+00:00,sbv
de,If all consumers only buy organic then there will only be organic farmers in Switzerland,2019-08-05 12:39:44+00:00,sbv
de,"When used in agriculture, the herbicide glyphosate is considered a poisonous product of the devil for house and garden w",2019-08-05 13:18:04+00:00,sbv
de,"For example, the figure of 7 billion ""environmental costs"". Incidentally, Avenir Suisse's approach to the solution is to relocate production abroad. We need no further words",2019-08-05 14:37:28+00:00,sbv
de, 280 characters are not enough. More about the quantities used and the unjustified allegations can be found here,2019-08-06 07:53:43+00:00,sbv
de, Tim Strebel Sarah Steinbrecher and Nick Schneider will start their apprenticeship as a businesswoman/salesman at the We wish you a good start in the professional world,2019-08-06 08:02:01+00:00,sbv
de, Information campaign We protect what we love is running at full speedThe trade fair stand and the outdoor modules are in active use There are now additional new elements for the outdoor modules More in the,2019-08-06 10:45:28+00:00,sbv
de,"Spectacle 1500 sheep on the mountain pathOn Tuesday morning, one of the largest sheep hikes in Switzerland took place",2019-08-07 05:58:33+00:00,sbv
de,Shopping more consciously is a key factor in tackling food waste Food waste is one of the H,2019-08-07 06:02:05+00:00,sbv
de,Farmers support youth campsSummer is camp time for children and young people But it is often difficult for a La,2019-08-07 08:03:14+00:00,sbv
de,Even one rotten tuber is enough for the farmer not to be able to buy the entire harvest Financial loss Around 16,2019-08-07 14:19:52+00:00,sbv
de,We recommend reading our new focus magazine In it we show you the possibilities and explain why consumer behavior is the big lever And don't forget that sweat is a grassland,2019-08-08 09:10:06+00:00,sbv
de,"Hopefully they don't make this mistake and don't simply blame agriculture, which is effectively responsible for 13% of CH emissions but not for 100% and, by the way, produces a demand-driven, necessary basis for life",2019-08-08 09:51:13+00:00,sbv
de,Small addition IP Suisse has to reduce the grain area by a third for 2020 because they can't get rid of the goods. No need,2019-08-08 09:53:37+00:00,sbv
de,"Very good plum harvest expected These days, with the early main varieties Tegera and Cacaks Schne die Z",2019-08-09 09:49:08+00:00,sbv
de,This is the Zurich Farmers' Association,2019-08-10 10:50:53+00:00,sbv
de, Can you here,2019-08-10 11:15:57+00:00,sbv
de,There is no misconduct on the part of the farmers. They have used officially approved agents whose decomposition products have been classified as harmless by science. We are not an approval authority but rely on them,2019-08-10 11:42:04+00:00,sbv
de,The Swiss Farmers' Association does not interfere in cantonal affairs,2019-08-10 13:31:02+00:00,sbv
de,Many farmers cannot sell part of their harvest because the vegetables do not look good enough The Farmers' Union and,2019-08-12 05:59:01+00:00,sbv
de, hfe are below,2019-08-12 10:51:48+00:00,sbv
de, Cultivation of grain has changed significantly over the last 100 years. More on this in AGRISTAT Aktuell 0719 Development of grain area,2019-08-12 13:28:46+00:00,sbv
de,It is absolutely not fair and appropriate to completely deny the farmers their services Agriculture has achieved the environmental goals for biodiversity ALL areas qualities and networking,2019-08-13 06:01:18+00:00,sbv
de,"Fake news is also repeated with the repetition of untrue fact is ALL targets for biodiversity are met That's why our petition ""Explain the death of insects"" because the measures and the result do not seem to match",2019-08-13 06:14:10+00:00,sbv
de," The Bafu report quoted is from 2016. Meanwhile, the quality and networking targets have also been achieved. And even then, the area targets (see yellow marking) were achieved. Even then, the statement that agriculture had not achieved any environmental targets was incorrect",2019-08-13 13:15:14+00:00,sbv
de, Website of the information campaign We protect what we love now also provides information on the topics of animal health &amp; Climate and agriculture There are three new videos in the field of crop protection More in the,2019-08-14 08:24:57+00:00,sbv
de,"question, he does not use any pesticides at all or simply no synthetic ones",2019-08-14 10:45:31+00:00,sbv
de,This video doesn't answer our question We still don't know if he doesn't use organics either,2019-08-14 15:13:38+00:00,sbv
de,The report published on national groundwater monitoring shows that efforts are needed at all levels to ensure that drinking water is protected in the future. Agriculture is doing its homework,2019-08-15 07:24:47+00:00,sbv
de,The report on national groundwater monitoring published by shows that efforts are needed at all levels to ensure that drinking water is protected in the future. Agriculture is doing its homework,2019-08-15 07:37:55+00:00,sbv
de,"The initiators are now excluding organic means, but that is only their definition. Officially, these are part of it. They are trying to split agriculture into ""good"" organic farmers and ""bad"" LN farmers and forget about the demand",2019-08-15 07:42:09+00:00,sbv
de,The report shows a differentiated picture Halonated hydrocarbons from the industry exceed the required value twice as often as residues of pesticides Medicines often have no required value at all There is no outcry as to why,2019-08-15 12:05:59+00:00,sbv
de, The report on national groundwater monitoring published by shows above all that efforts are needed at all levels to ensure that drinking water is also protected in the future. Agriculture is doing its homework,2019-08-15 12:11:59+00:00,sbv
de, The report on national groundwater monitoring published by shows that efforts are needed at all levels to ensure that drinking water is protected in the future. Agriculture is doing its homework,2019-08-15 12:16:52+00:00,sbv
de,"In contrast to the rest of the residues in drinking water, we tackle the problems with the pesticides or the halogenated hydrocarbons",2019-08-15 14:34:11+00:00,sbv
de,And something else The drinking water initiative misses its target Companies that are particularly dependent on pesticides will get out of the LN And the bill is made here without the consumers,2019-08-15 14:36:44+00:00,sbv
de,And who is at the beginning of this line of reasoning and can already control production with their own behavior? Everyone With every purchase,2019-08-15 14:40:23+00:00,sbv
de,"However, a few years ago we already started a pilot project that finally culminated in the newly introduced integration pre-apprenticeship. Incidentally, the minimum wage is the same as for all other workers",2019-08-16 08:24:56+00:00,sbv
de,The minimum wage for refugees is exactly the same as for all other agricultural workers,2019-08-16 08:29:44+00:00,sbv
de,"Our experience is that the Swiss are not ready for the hard work in agriculture. Meanwhile, vacancies are always reported to the RAV first. Success is close to zero",2019-08-16 09:10:50+00:00,sbv
de,"We wrote that every job goes to the RAV first, but there is hardly ever any mediation",2019-08-16 09:34:16+00:00,sbv
de,If all the unemployed had to take all jobs we would have no more unemployed Farming Restaurants Hotels Construction Hospitals Homes none of them can find anyone for unpleasant or strenuous tasks,2019-08-16 10:24:13+00:00,sbv
de," We are amazed at how agriculture has recently been made to be solely responsible for all the problems of society as a whole, and now also for the unemployed",2019-08-16 12:04:23+00:00,sbv
de, Counter-proposal to the people's initiative to stop the high-price island for fair prices and the commitment to even more environmentally friendly agriculture The board of directors of today dealt with these two issues,2019-08-16 14:23:48+00:00,sbv
de, Climate demonstrations have been taking place in Swiss cities for months but the rural areas are also being affected by climate change On Saturday 31 August 2019 there are therefore climate demonstrations in the countryside throughout Switzerland More information is available here,2019-08-19 14:00:01+00:00,sbv
de, SBV Executive Board dealt with the counter-proposal to the FairPriceInitiative The market power of buyers is also a problem for Swiss agriculture This and more in the SBVNews,2019-08-21 07:24:17+00:00,sbv
de,The Federal Council informed today about the further development of agricultural policy after evaluating the responses to the consultation,2019-08-21 14:26:39+00:00,sbv
de, with Mercosur Switzerland makes more concessions on meat than the EU and closes both eyes when it comes to the sustainability of imported products moneyrules,2019-08-24 15:07:19+00:00,sbv
de,"Yes, that's why the declaration on the products is important",2019-08-24 15:53:44+00:00,sbv
de," Agristat, together with various organizations, published the 2018 edition of the annual Swiss milk statistics publication",2019-08-27 11:36:50+00:00,sbv
de,"PSM action plan on course Implementation is proceeding according to plan Two years after adoption, 16 measures have been introduced",2019-08-27 11:46:33+00:00,sbv
de,"also worried about insect deaths and wants to take action Good thing The petition ""Clarify insect deaths"" was worth it",2019-08-27 14:56:24+00:00,sbv
de,"We're not perfect, we've never claimed that. But we don't have to be compared to what's going on in Brazil. Those are different dimensions. But if the products come from far away, it doesn't matter",2019-08-28 05:55:13+00:00,sbv
de, Free trade agreement with Indonesia includes concessions on sensitive agricultural products This includes dairy products This and more in the SBVNews,2019-08-28 09:33:27+00:00,sbv
de,"The Agriculture and Disabled Foundation celebrates its 25th anniversary on August 31, 2019. It also invites various guests to a party at the Siegrist family farm in Hallwil",2019-08-30 06:47:29+00:00,sbv
de," Farmers 99 farmers and one farmer from German-speaking Switzerland passed the master's examination this year and thus completed an intensive, multi-part professional training course",2019-08-30 11:12:54+00:00,sbv
de, is today together with am swissdigitalday and shows how innovative payment in the farm shop looks like,2019-09-03 09:56:07+00:00,sbv
de," Member sections of the SBV met to exchange views on various topics In workshops, the participants discussed and prioritized measures on the key topic of biodiversity in the coming year This and more in the SBVNews",2019-09-03 22:00:00+00:00,sbv
de,"Swiss agriculture is aware of its responsibility We buy less and less soy from South America and only certified sustainably produced Meanwhile, 40 percent of the soy comes from Europe",2019-09-05 08:32:46+00:00,sbv
de,"False Reducing the number of animals makes no sense if meat consumption remains the same. Then we simply import more meat, which is of no use to the rainforest",2019-09-05 09:51:25+00:00,sbv
de,Society and consumers decide that for themselves,2019-09-05 10:02:29+00:00,sbv
de,"We help consumers to demonstrate their responsibility, but we don't educate them",2019-09-05 11:41:19+00:00,sbv
de,And why then does your initiative text say that the farmers have to feed their animals exclusively with their own fodder?,2019-09-06 06:28:32+00:00,sbv
de,Is it so difficult to understand that a reduction in animal numbers makes no ecological sense if consumption does not change,2019-09-06 08:16:53+00:00,sbv
de,"As written, the advertising is for SWISS meat, not for meat in general",2019-09-06 08:19:06+00:00,sbv
de,We're talking past each other Fewer animals in Switzerland means MORE and LONGER transports if consumption doesn't fall Because we then import the meat we eat,2019-09-06 08:36:39+00:00,sbv
de,"And what about animal welfare hormones, antimicrobial performance enhancers, or genetically engineered feed",2019-09-06 09:03:36+00:00,sbv
de,This advertisement is not from us,2019-09-08 10:30:11+00:00,sbv
de,What effects does a louse have in a lettuce field? Vegetable producer Ralph Btsch and the high demands of the demands,2019-09-10 08:49:11+00:00,sbv
de, 1 August 2019 the use of 22 plant protection products with the active ingredient chlorpyrifos was banned This and more in the SBVNews,2019-09-10 11:00:00+00:00,sbv
de,Strengthening gastronomy together The invites you to the media event for the launch of LandGastWirt Together with GastroSuisse and Monday 16 September 1115 at the Sichlete in Bern To the registration form,2019-09-11 06:08:20+00:00,sbv
de,One of the reasons for the threat to flora and fauna also lies in the constant growth in settlement areas in recent years,2019-09-11 14:02:53+00:00,sbv
de, regularly examine the CH drinking water. They state that the quality is generally good. Some locations on the Swiss Plateau are problematic. No residues of glyphosate were found in a single sample,2019-09-12 08:09:57+00:00,sbv
de, Register for the annual conference of the charter community digitization in Zollikofen,2019-09-12 08:36:59+00:00,sbv
de,"Agreed. It has always been the task of our authorities to only allow harmless means. The farming families must be able to rely on the fact that they can use what is approved without being the ""black Peter"" afterwards",2019-09-12 09:09:48+00:00,sbv
de,Our authorities are independent,2019-09-12 09:44:30+00:00,sbv
de,"Four different authorities, including the FOEN, currently have to give their approval for funds to be approved",2019-09-12 10:25:55+00:00,sbv
de,This does not change the fact that the FOAG is only one of four responsible bodies,2019-09-12 12:08:12+00:00,sbv
de,The Federal Office for the Environment the Federal Office for Public Health the SECO Chemicals Department and the FOAG The FOAG has delegated this task to the Agroscope research institute,2019-09-12 13:39:25+00:00,sbv
de,Everyone can/must contribute their skills. The question is probably less how well these authorities do their job and more about how we deal with the fact that not all risks are always recognized in advance,2019-09-12 14:39:52+00:00,sbv
de, High-tech in the field benefits farmers and nature,2019-09-14 08:08:11+00:00,sbv
de, the Sichlete today in Bern was launched by the Swiss Farmers' Association GastroSuisse and the joint Land Gast Wirt project,2019-09-16 09:46:29+00:00,sbv
de,"Speed dating between farmers, restaurateurs and hoteliers Hotelleriesuisse launches together with the and GastroSu",2019-09-16 13:46:15+00:00,sbv
de,How can pests and diseases be monitored and kept in check? Patrick Stadler is the head of the test department,2019-09-17 05:10:00+00:00,sbv
de, The Swiss Farmers' Association considers the newly launched popular initiative No factory farming in Switzerland to be necessary,2019-09-17 09:41:56+00:00,sbv
de,"Today, a pig only needs half as much feed as it did 50 years ago to reach its slaughter weight",2019-09-17 16:33:52+00:00,sbv
de, invited the rural parliamentarians to the start of the autumn session to discuss the upcoming topics related to agriculture This and more in the SBVNews,2019-09-19 06:05:05+00:00,sbv
de,Full understanding. We love pigs too,2019-09-19 07:35:35+00:00,sbv
de,There are currently more than 428 million standard fruit trees. These provide a habitat for more than 3000 animal species,2019-09-19 12:26:54+00:00,sbv
de," With the Green Paper passed today by the LAKA and the support of the parliamentary initiative of the Council of States Commission, CH Agriculture has committed itself to stepping up its commitment to the environment and animal husbandry",2019-09-20 14:03:15+00:00,sbv
de, Sick animals suffer Farmer Eveline Bachmann explains how she treats sick animals on her farm More information,2019-09-24 16:17:16+00:00,sbv
de, The Chamber of Agriculture passed a Green Paper on Agriculture and supports the parliamentary initiative of the WAKS to reduce the risk of using pesticides This and more in the SBVNews,2019-09-25 10:38:09+00:00,sbv
de,My statement on the factory farming initiative This initiative totally misses the mark and by no means brings anyone,2019-09-25 10:46:20+00:00,sbv
de,Move to the country and then get upset about the country smells Manure and manure are valuable natural fertilizers which promote the formation of humus,2019-09-25 12:53:18+00:00,sbv
de,"So far, our farmers in particular have refused to pay a higher price for animal products made from more domestic feed. This is torpedoing our goal of reducing feed imports",2019-09-25 13:37:39+00:00,sbv
de,"In any case, no jars suddenly appear where there weren't any before. The more modern the system, the less smell The development is therefore always positive for the residents",2019-09-25 14:31:45+00:00,sbv
de," Unfortunately, that's not true. Only she's stuck and doesn't want to keep her own promises to customers. But we're happy if she changes her mind. It's not too late for a solution",2019-09-25 15:12:09+00:00,sbv
de," b""RT One third of the plant protection products used in Switzerland are organic. More about plant protection here",2019-09-26 11:36:33+00:00,sbv
de,"86% of our animal foods such as meat, milk or eggs are made from domestic feed",2019-09-27 05:18:56+00:00,sbv
de,"smp_psl_milchfakten September 79,465 people find work on Swiss milk production farms The transport of",2019-09-30 08:29:27+00:00,sbv
de,Slave labor in today's time There are no more galleys that's true But apart from that Der KassensturzPelat,2019-09-30 08:29:47+00:00,sbv
de,Destroy 75 tons of beans because 3% are infested with a fungus. Sad reality in Mattstetten near Bern,2019-10-01 05:11:16+00:00,sbv
de,The difference is that we have strict guidelines and functioning controls. But at some point the Green Liberals will also realize that they can't eat money. Let's hope there will still be Swiss agriculture by then,2019-10-01 08:01:28+00:00,sbv
de,We do not doubt the innovative ability of our farmers in a fair competition with the same level playing field for everyone,2019-10-01 08:32:24+00:00,sbv
de,And we're also adapting the environmental and animal protection laws to world standards. Then that'll fit again. The whining about Swiss food prices is also out of place. Nobody spends less of their household income on food than the Swiss,2019-10-01 08:46:23+00:00,sbv
de,"Change of topic because the arguments have gone out What about the achievement of the environmental goals in the rest of the economy? Oh yes, they don't have any. That makes it a lot easier to fulfill them",2019-10-01 09:14:12+00:00,sbv
de,"Sure And if you generate enough added value, you don't have to worry about the environment Who doesn't understand that?",2019-10-01 09:38:26+00:00,sbv
de,But no other industry has additional environmental goals,2019-10-01 09:48:41+00:00,sbv
de," The area under cultivation for genetically modified crops is only increasing slowly worldwide. In 2018 it reached 1917 million hectares. The frontrunners are those with 39% of the area, followed by the Mercosur states with 42% This and more in the SBVNews",2019-10-01 11:55:16+00:00,sbv
de,"Today is World Vegetarian Day We Swiss farmers produce local vegetables, fruit, cereals for you",2019-10-01 14:30:39+00:00,sbv
de,The direct payments benefit ALL Swiss people Because food does not benefit all VUse apart from the fact that V is also subsidized everywhere,2019-10-02 06:35:21+00:00,sbv
de,In Switzerland we have other worries that can hardly be solved with blockades;,2019-10-03 08:21:28+00:00,sbv
de,On today's animal day we celebrate our four-legged visitors to Lake Oeschinen,2019-10-04 07:20:48+00:00,sbv
de,"Today is World Animal Protection Day Ueli Jger and Walter Mock, two Appenzell farmers, will explain how they are kept and fed",2019-10-04 08:13:43+00:00,sbv
de,More gratifying graduations at Strickhof Congratulations to graduates in food technology with eidgens,2019-10-04 12:06:01+00:00,sbv
de, The main thing is that we import the meat cheaply and soon thanks to the FHA with Mersosur even cheaper from South America gll,2019-10-04 13:42:28+00:00,sbv
de,Up and down the country the grape harvest is currently taking place. This year it is particularly demanding and laborious because of the,2019-10-07 14:30:02+00:00,sbv
de, Slight increase in income Farm incomes have increased this year and last year This is very gratifying but also urgently needed There is still a large gap to other sectors,2019-10-08 09:11:30+00:00,sbv
de,Klaus Bhler from Seuzach produces 5 to 10 tons of edaamame per year Blanched green soybeans are particularly good,2019-10-08 14:13:38+00:00,sbv
de,Commission decision,2019-10-08 15:56:08+00:00,sbv
de," the latest issue of Aqua &amp; Gas, you can find measurement results on water pollution in the vicinity of settlement areas. Numerous pesticides, pharmaceuticals and biocides were detected. This and more in the SBVNews",2019-10-09 11:24:53+00:00,sbv
de,"""With 923% of farms would exit the LN For 3363% of processing farms pigs &amp; ge",2019-10-15 07:03:32+00:00,sbv
de," However, it also shows that if the drinking water initiative were accepted, agricultural production and the degree of self-sufficiency would decline. Clear words from Prof",2019-10-15 07:04:10+00:00,sbv
de, checks the sustainability of imported animal feed Encouraging The import of palm oil has fallen sharply in the last 5 years This and more in the SBVNews,2019-10-16 10:53:00+00:00,sbv
de,2019 Farmer representation in Bern remains strong He is pleased that he can invite 29 parliamentarians to the conference of farmer parliamentarians. We heartily congratulate all those elected,2019-10-21 13:29:54+00:00,sbv
de, The dice have been cast The Greens and Green Liberals are the winners of the elections You have to acknowledge that without envy All the others have lost In fact everyone No there is still one group that can certainly count among the election winners The farmers,2019-10-23 08:16:31+00:00,sbv
de,"Animal welfare The shredding of live chicks is banned in Switzerland The ban comes into effect on January 1, 2020 in Kr",2019-10-23 09:42:44+00:00,sbv
de,"In the last few days, many organic farms have had their dairies fired because the organic milk is not for sale",2019-10-23 12:39:32+00:00,sbv
de,"With regular checks, the cantonal veterinary services ensure that animal welfare legislation is observed",2019-10-23 14:03:55+00:00,sbv
de, Analysis of the election weekend showed that agriculture is still represented in parliament with a strong peasant deputation. This and more in the,2019-10-24 06:01:10+00:00,sbv
de,"We don't understand it either Farmers have even banned palm oil from animal feed There are good alternatives in Switzerland, for example butter",2019-10-24 07:47:35+00:00,sbv
de," starts the first of four regional seminars in Central Switzerland At this year's event, combating pesticide initiatives, agricultural policy 2022+, the Mercosur free trade agreement and communication will be discussed",2019-10-24 08:44:57+00:00,sbv
de,Protecting the climate and the environment and saving money Yes please A study supported by the FOEN shows that lives are thrown away,2019-10-25 08:36:32+00:00,sbv
de,"In the autumn, the SBV holds four regional seminars to discuss current issues and work with local farmers. This and more in the SBVNews",2019-10-30 10:41:34+00:00,sbv
de,"Only healthy animals are economical animals With Trudi and Toni Huber from Oberhelfenschwil in the canton of St Gallen, Th",2019-10-31 06:26:28+00:00,sbv
de," Upward trend in the number of apprentices in the agricultural field does not continue They have fallen by 339 people compared to the previous year, which corresponds to almost ten percent",2019-10-31 09:33:13+00:00,sbv
de," For us, everyone is king, thank you all for your efforts this morning at Lucerne station WahlLU19",2019-01-07 09:53:51+00:00,spschweiz
de, Today is Queen's Day Equality Compatibility Wage equality select,2019-01-07 09:54:24+00:00,spschweiz
de, Opportunity to talk about goals and challenges in 2019,2019-01-07 09:55:54+00:00,spschweiz
de," On today's Queen's Day, we distributed Dreiknigsbrtli throughout Muttenz. On March 31, SP list 2 to the district administrator and",2019-01-07 10:04:50+00:00,spschweiz
de,First political act of the year The SP also distributes rolls in Wabern to celebrate Queen's Day,2019-01-07 10:12:09+00:00,spschweiz
de, is Queen's Day for equal wages and pensions for balanced representation in politics and business for consistent equality women's year,2019-01-07 10:17:56+00:00,spschweiz
de,"In Aargau, we're ready to go An extra seat is the least we can do for the w",2019-01-08 06:43:23+00:00,spschweiz
de, further land degradation and inefficient land use,2019-01-08 10:42:31+00:00,spschweiz
de,"the yes to the parliamentary initiative against homophobia, homophobic attacks will be punished in the future. However, a referendum is already calling this achievement into question again",2019-01-08 14:27:33+00:00,spschweiz
de, Profits are still not taxed where they occur but are transferred to tax havens as long as cuts in development aid are absolutely inappropriate,2019-01-09 09:43:33+00:00,spschweiz
de," No The STAF eliminates the worst Swiss tax regimes For the first time, the unbeatable USR II is corrected in key points And with the additional AHV financing, we are the only country in Europe that is restructuring old-age provision without reducing benefits",2019-01-15 11:24:06+00:00,spschweiz
de,"Main message ""they want to overtake them"" Yes, what the FDP wants for the country is obvious",2019-01-15 17:40:08+00:00,spschweiz
de, should in future be automatically adjusted to the development of health care costs Insured persons would therefore have to pay more and more themselves in order to be able to be treated We are against this shifting of costs onto patients,2019-01-18 14:58:14+00:00,spschweiz
de,We cordially invite you to a coffee in Bern in the morning,2019-01-21 09:52:26+00:00,spschweiz
de, the millions we the people under this motto launched the election campaign for the CH19 election today on Bern's Waisenhausplatz,2019-01-22 10:29:51+00:00,spschweiz
de,"We don't talk to people about them. With this motto I helped to start the SP campaign today, among other things",2019-01-22 11:59:30+00:00,spschweiz
de,We don't talk to people about them wahltipp19 number 1 of 272 campaign start of today on the Wa,2019-01-22 20:42:34+00:00,spschweiz
de,So far not sorry,2019-01-23 06:49:21+00:00,spschweiz
de,Tomorrow we will protest in Davos for the 99% who are not invited to the WEF Against the climate crisis For our future,2019-01-24 09:10:08+00:00,spschweiz
de,Early campaign planning Don't forget to set dates for political campaigns It's worth it For example on the topic of Glei,2019-01-24 15:14:22+00:00,spschweiz
de,"In addition to political education, key experiences are important for politicization. For me, it was the peace demos 2",2019-01-25 14:33:01+00:00,spschweiz
de,"Of course, the transparency initiative can be applied to all political actors, regardless of whether they are parties, committees, candidates or foundations. And by the way, the AnnyKlawaMorfFoundation discloses all donations",2019-01-26 08:37:01+00:00,spschweiz
de, The non-profit AnnyKlawaMorf Foundation promotes political education in accordance with the purpose of the foundation. It is independent of the party,2019-01-26 09:48:42+00:00,spschweiz
de,"As already written, the foundation is also financially independent. The SP does not receive any money from the foundation",2019-01-26 12:58:45+00:00,spschweiz
de,We have never given any information about the financial scope and sources of our party and we will not do so in the future either,2019-01-26 19:38:08+00:00,spschweiz
de,The Federal Supreme Court focuses on the well-being of the people and not on financial policy. The canton of Lucerne must pay premiums,2019-01-26 19:38:26+00:00,spschweiz
de, Thousands of families get more money Big victory for all concerned and against the downsizing policy in Lucerne Yes,2019-01-26 19:38:38+00:00,spschweiz
